,target,target_original,is_dropout,course_name,age_quantile_group
3579,Graduate,Graduate,0,Advertising and Marketing Management,"(19.0, 20.0]"
3580,Graduate,Graduate,0,Agronomy,"(20.0, 25.0]"
3581,Graduate,Graduate,0,Oral Hygiene,"(20.0, 25.0]"
3582,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
3583,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
3584,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
3585,Dropout,Dropout,1,Biofuel Production Technologies,"(20.0, 25.0]"
3586,Dropout,Dropout,1,Animation and Multimedia Design,"(16.999, 19.0]"
3587,Graduate,Graduate,0,Communication Design,"(16.999, 19.0]"
3588,Graduate,Graduate,0,Journalism and Communication,"(20.0, 25.0]"
3589,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
3590,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
3591,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
3592,Dropout,Dropout,1,Advertising and Marketing Management,"(25.0, 70.0]"
3593,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
3594,Enrolled,Enrolled,0,Equinculture,"(16.999, 19.0]"
3595,Dropout,Dropout,1,Agronomy,"(16.999, 19.0]"
3596,Enrolled,Enrolled,0,Agronomy,"(20.0, 25.0]"
3597,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3598,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3599,Dropout,Dropout,1,Management,"(20.0, 25.0]"
3600,Dropout,Dropout,1,Animation and Multimedia Design,"(19.0, 20.0]"
3601,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3602,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3603,Enrolled,Enrolled,0,Informatics Engineering,"(16.999, 19.0]"
3604,Graduate,Graduate,0,Journalism and Communication,"(19.0, 20.0]"
3605,Graduate,Graduate,0,Journalism and Communication,"(19.0, 20.0]"
3606,Dropout,Dropout,1,Communication Design,"(20.0, 25.0]"
3607,Enrolled,Enrolled,0,Animation and Multimedia Design,"(20.0, 25.0]"
3608,Dropout,Dropout,1,Informatics Engineering,"(19.0, 20.0]"
3609,Enrolled,Enrolled,0,Animation and Multimedia Design,"(16.999, 19.0]"
3610,Enrolled,Enrolled,0,Informatics Engineering,"(16.999, 19.0]"
3611,Graduate,Graduate,0,Advertising and Marketing Management,"(19.0, 20.0]"
3612,Dropout,Dropout,1,Veterinary Nursing,"(16.999, 19.0]"
3613,Dropout,Dropout,1,Informatics Engineering,"(16.999, 19.0]"
3614,Enrolled,Enrolled,0,Informatics Engineering,"(20.0, 25.0]"
3615,Dropout,Dropout,1,Advertising and Marketing Management,"(16.999, 19.0]"
3616,Enrolled,Enrolled,0,Informatics Engineering,"(16.999, 19.0]"
3617,Dropout,Dropout,1,Social Service,"(16.999, 19.0]"
3618,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3619,Graduate,Graduate,0,Social Service,"(20.0, 25.0]"
3620,Dropout,Dropout,1,Veterinary Nursing,"(16.999, 19.0]"
3621,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3622,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3623,Dropout,Dropout,1,Social Service (evening attendance),"(20.0, 25.0]"
3624,Graduate,Graduate,0,Management,"(20.0, 25.0]"
3625,Enrolled,Enrolled,0,Social Service,"(19.0, 20.0]"
3626,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
3627,Enrolled,Enrolled,0,Journalism and Communication,"(16.999, 19.0]"
3628,Dropout,Dropout,1,Animation and Multimedia Design,"(16.999, 19.0]"
3629,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
3630,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
3631,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
3632,Enrolled,Enrolled,0,Social Service,"(20.0, 25.0]"
3633,Graduate,Graduate,0,Tourism,"(25.0, 70.0]"
3634,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
3635,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
3636,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3637,Enrolled,Enrolled,0,Basic Education,"(25.0, 70.0]"
3638,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3639,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
3640,Graduate,Graduate,0,Journalism and Communication,"(19.0, 20.0]"
3641,Dropout,Dropout,1,Tourism,"(19.0, 20.0]"
3642,Graduate,Graduate,0,Social Service (evening attendance),"(19.0, 20.0]"
3643,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
3644,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3645,Graduate,Graduate,0,Social Service,"(20.0, 25.0]"
3646,Enrolled,Enrolled,0,Veterinary Nursing,"(25.0, 70.0]"
3647,Dropout,Dropout,1,Social Service,"(20.0, 25.0]"
3648,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3649,Dropout,Dropout,1,Basic Education,"(25.0, 70.0]"
3650,Graduate,Graduate,0,Communication Design,"(19.0, 20.0]"
3651,Enrolled,Enrolled,0,Advertising and Marketing Management,"(20.0, 25.0]"
3652,Graduate,Graduate,0,Oral Hygiene,"(16.999, 19.0]"
3653,Enrolled,Enrolled,0,Veterinary Nursing,"(19.0, 20.0]"
3654,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3655,Graduate,Graduate,0,Social Service,"(19.0, 20.0]"
3656,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
3657,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
3658,Graduate,Graduate,0,Management (evening attendance),"(19.0, 20.0]"
3659,Enrolled,Enrolled,0,Veterinary Nursing,"(19.0, 20.0]"
3660,Dropout,Dropout,1,Social Service,"(16.999, 19.0]"
3661,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3662,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
3663,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3664,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
3665,Enrolled,Enrolled,0,Agronomy,"(25.0, 70.0]"
3666,Dropout,Dropout,1,Communication Design,"(25.0, 70.0]"
3667,Dropout,Dropout,1,Management,"(20.0, 25.0]"
3668,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3669,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
3670,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
3671,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
3672,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
3673,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
3674,Graduate,Graduate,0,Communication Design,"(19.0, 20.0]"
3675,Graduate,Graduate,0,Communication Design,"(20.0, 25.0]"
3676,Graduate,Graduate,0,Social Service,"(20.0, 25.0]"
3677,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
3678,Graduate,Graduate,0,Advertising and Marketing Management,"(20.0, 25.0]"
3679,Graduate,Graduate,0,Basic Education,"(16.999, 19.0]"
3680,Dropout,Dropout,1,Animation and Multimedia Design,"(16.999, 19.0]"
3681,Enrolled,Enrolled,0,Management,"(25.0, 70.0]"
3682,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
3683,Graduate,Graduate,0,Animation and Multimedia Design,"(19.0, 20.0]"
3684,Dropout,Dropout,1,Management,"(25.0, 70.0]"
3685,Dropout,Dropout,1,Agronomy,"(20.0, 25.0]"
3686,Dropout,Dropout,1,Management,"(25.0, 70.0]"
3687,Dropout,Dropout,1,Management,"(16.999, 19.0]"
3688,Graduate,Graduate,0,Social Service,"(25.0, 70.0]"
3689,Enrolled,Enrolled,0,Equinculture,"(25.0, 70.0]"
3690,Graduate,Graduate,0,Management,"(16.999, 19.0]"
3691,Dropout,Dropout,1,Informatics Engineering,"(25.0, 70.0]"
3692,Dropout,Dropout,1,Advertising and Marketing Management,"(25.0, 70.0]"
3693,Dropout,Dropout,1,Informatics Engineering,"(16.999, 19.0]"
3694,Dropout,Dropout,1,Animation and Multimedia Design,"(16.999, 19.0]"
3695,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
3696,Graduate,Graduate,0,Tourism,"(20.0, 25.0]"
3697,Enrolled,Enrolled,0,Tourism,"(16.999, 19.0]"
3698,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
3699,Dropout,Dropout,1,Veterinary Nursing,"(16.999, 19.0]"
3700,Enrolled,Enrolled,0,Communication Design,"(16.999, 19.0]"
3701,Enrolled,Enrolled,0,Management,"(20.0, 25.0]"
3702,Dropout,Dropout,1,Management,"(19.0, 20.0]"
3703,Dropout,Dropout,1,Informatics Engineering,"(25.0, 70.0]"
3704,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
3705,Dropout,Dropout,1,Management,"(25.0, 70.0]"
3706,Graduate,Graduate,0,Management,"(20.0, 25.0]"
3707,Graduate,Graduate,0,Animation and Multimedia Design,"(20.0, 25.0]"
3708,Dropout,Dropout,1,Communication Design,"(16.999, 19.0]"
3709,Dropout,Dropout,1,Advertising and Marketing Management,"(20.0, 25.0]"
3710,Graduate,Graduate,0,Veterinary Nursing,"(20.0, 25.0]"
3711,Dropout,Dropout,1,Animation and Multimedia Design,"(20.0, 25.0]"
3712,Dropout,Dropout,1,Management,"(25.0, 70.0]"
3713,Dropout,Dropout,1,Biofuel Production Technologies,"(25.0, 70.0]"
3714,Dropout,Dropout,1,Advertising and Marketing Management,"(25.0, 70.0]"
3715,Enrolled,Enrolled,0,Management,"(19.0, 20.0]"
3716,Dropout,Dropout,1,Equinculture,"(19.0, 20.0]"
3717,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
3718,Dropout,Dropout,1,Management,"(20.0, 25.0]"
3719,Dropout,Dropout,1,Advertising and Marketing Management,"(16.999, 19.0]"
3720,Enrolled,Enrolled,0,Agronomy,"(16.999, 19.0]"
3721,Dropout,Dropout,1,Communication Design,"(25.0, 70.0]"
3722,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
3723,Dropout,Dropout,1,Informatics Engineering,"(16.999, 19.0]"
3724,Dropout,Dropout,1,Advertising and Marketing Management,"(16.999, 19.0]"
3725,Dropout,Dropout,1,Agronomy,"(20.0, 25.0]"
3726,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
3727,Graduate,Graduate,0,Advertising and Marketing Management,"(19.0, 20.0]"
3728,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
3729,Graduate,Graduate,0,Agronomy,"(20.0, 25.0]"
3730,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
3731,Dropout,Dropout,1,Communication Design,"(20.0, 25.0]"
3732,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
3733,Dropout,Dropout,1,Social Service,"(25.0, 70.0]"
3734,Dropout,Dropout,1,Management,"(20.0, 25.0]"
3735,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3736,Enrolled,Enrolled,0,Informatics Engineering,"(20.0, 25.0]"
3737,Enrolled,Enrolled,0,Tourism,"(20.0, 25.0]"
3738,Graduate,Graduate,0,Informatics Engineering,"(16.999, 19.0]"
3739,Dropout,Dropout,1,Informatics Engineering,"(16.999, 19.0]"
3740,Dropout,Dropout,1,Advertising and Marketing Management,"(20.0, 25.0]"
3741,Enrolled,Enrolled,0,Informatics Engineering,"(25.0, 70.0]"
3742,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
3743,Enrolled,Enrolled,0,Veterinary Nursing,"(25.0, 70.0]"
3744,Dropout,Dropout,1,Basic Education,"(16.999, 19.0]"
3745,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
3746,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3747,Graduate,Graduate,0,Equinculture,"(20.0, 25.0]"
3748,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
3749,Graduate,Graduate,0,Communication Design,"(16.999, 19.0]"
3750,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3751,Graduate,Graduate,0,Communication Design,"(19.0, 20.0]"
3752,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3753,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
3754,Dropout,Dropout,1,Veterinary Nursing,"(25.0, 70.0]"
3755,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
3756,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
3757,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3758,Enrolled,Enrolled,0,Veterinary Nursing,"(19.0, 20.0]"
3759,Dropout,Dropout,1,Management (evening attendance),"(19.0, 20.0]"
3760,Graduate,Graduate,0,Management,"(25.0, 70.0]"
3761,Dropout,Dropout,1,Social Service,"(25.0, 70.0]"
3762,Graduate,Graduate,0,Veterinary Nursing,"(20.0, 25.0]"
3763,Graduate,Graduate,0,Social Service,"(19.0, 20.0]"
3764,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3765,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
3766,Graduate,Graduate,0,Communication Design,"(16.999, 19.0]"
3767,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
3768,Enrolled,Enrolled,0,Basic Education,"(20.0, 25.0]"
3769,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
3770,Dropout,Dropout,1,Equinculture,"(16.999, 19.0]"
3771,Graduate,Graduate,0,Agronomy,"(19.0, 20.0]"
3772,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3773,Dropout,Dropout,1,Veterinary Nursing,"(25.0, 70.0]"
3774,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3775,Dropout,Dropout,1,Veterinary Nursing,"(25.0, 70.0]"
3776,Graduate,Graduate,0,Agronomy,"(19.0, 20.0]"
3777,Graduate,Graduate,0,Communication Design,"(16.999, 19.0]"
3778,Enrolled,Enrolled,0,Veterinary Nursing,"(20.0, 25.0]"
3779,Enrolled,Enrolled,0,Oral Hygiene,"(20.0, 25.0]"
3780,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3781,Graduate,Graduate,0,Communication Design,"(16.999, 19.0]"
3782,Graduate,Graduate,0,Basic Education,"(16.999, 19.0]"
3783,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
3784,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
3785,Enrolled,Enrolled,0,Agronomy,"(19.0, 20.0]"
3786,Dropout,Dropout,1,Animation and Multimedia Design,"(19.0, 20.0]"
3787,Dropout,Dropout,1,Social Service,"(16.999, 19.0]"
3788,Enrolled,Enrolled,0,Agronomy,"(16.999, 19.0]"
3789,Dropout,Dropout,1,Social Service,"(19.0, 20.0]"
3790,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3791,Dropout,Dropout,1,Equinculture,"(19.0, 20.0]"
3792,Dropout,Dropout,1,Informatics Engineering,"(20.0, 25.0]"
3793,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
3794,Dropout,Dropout,1,Informatics Engineering,"(16.999, 19.0]"
3795,Graduate,Graduate,0,Informatics Engineering,"(16.999, 19.0]"
3796,Graduate,Graduate,0,Tourism,"(16.999, 19.0]"
3797,Dropout,Dropout,1,Advertising and Marketing Management,"(20.0, 25.0]"
3798,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
3799,Dropout,Dropout,1,Veterinary Nursing,"(25.0, 70.0]"
3800,Dropout,Dropout,1,Basic Education,"(20.0, 25.0]"
3801,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3802,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
3803,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
3804,Dropout,Dropout,1,Management,"(16.999, 19.0]"
3805,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
3806,Graduate,Graduate,0,Communication Design,"(19.0, 20.0]"
3807,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
3808,Dropout,Dropout,1,Communication Design,"(25.0, 70.0]"
3809,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
3810,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
3811,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
3812,Graduate,Graduate,0,Social Service,"(25.0, 70.0]"
3813,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
3814,Graduate,Graduate,0,Social Service,"(19.0, 20.0]"
3815,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
3816,Dropout,Dropout,1,Social Service,"(16.999, 19.0]"
3817,Graduate,Graduate,0,Agronomy,"(20.0, 25.0]"
3818,Dropout,Dropout,1,Social Service,"(20.0, 25.0]"
3819,Dropout,Dropout,1,Tourism,"(20.0, 25.0]"
3820,Enrolled,Enrolled,0,Agronomy,"(20.0, 25.0]"
3821,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
3822,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3823,Dropout,Dropout,1,Equinculture,"(20.0, 25.0]"
3824,Enrolled,Enrolled,0,Informatics Engineering,"(16.999, 19.0]"
3825,Dropout,Dropout,1,Animation and Multimedia Design,"(25.0, 70.0]"
3826,Dropout,Dropout,1,Tourism,"(25.0, 70.0]"
3827,Graduate,Graduate,0,Agronomy,"(19.0, 20.0]"
3828,Dropout,Dropout,1,Informatics Engineering,"(16.999, 19.0]"
3829,Dropout,Dropout,1,Veterinary Nursing,"(16.999, 19.0]"
3830,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3831,Enrolled,Enrolled,0,Advertising and Marketing Management,"(16.999, 19.0]"
3832,Enrolled,Enrolled,0,Communication Design,"(25.0, 70.0]"
3833,Dropout,Dropout,1,Social Service,"(16.999, 19.0]"
3834,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3835,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
3836,Dropout,Dropout,1,Journalism and Communication,"(20.0, 25.0]"
3837,Dropout,Dropout,1,Management,"(16.999, 19.0]"
3838,Dropout,Dropout,1,Management,"(20.0, 25.0]"
3839,Dropout,Dropout,1,Animation and Multimedia Design,"(20.0, 25.0]"
3840,Enrolled,Enrolled,0,Tourism,"(16.999, 19.0]"
3841,Enrolled,Enrolled,0,Social Service,"(19.0, 20.0]"
3842,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
3843,Dropout,Dropout,1,Management,"(19.0, 20.0]"
3844,Graduate,Graduate,0,Equinculture,"(20.0, 25.0]"
3845,Dropout,Dropout,1,Veterinary Nursing,"(25.0, 70.0]"
3846,Dropout,Dropout,1,Journalism and Communication,"(25.0, 70.0]"
3847,Dropout,Dropout,1,Journalism and Communication,"(19.0, 20.0]"
3848,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
3849,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3850,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
3851,Dropout,Dropout,1,Journalism and Communication,"(25.0, 70.0]"
3852,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
3853,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
3854,Dropout,Dropout,1,Social Service,"(25.0, 70.0]"
3855,Graduate,Graduate,0,Journalism and Communication,"(19.0, 20.0]"
3856,Graduate,Graduate,0,Tourism,"(25.0, 70.0]"
3857,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
3858,Dropout,Dropout,1,Advertising and Marketing Management,"(20.0, 25.0]"
3859,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
3860,Dropout,Dropout,1,Agronomy,"(20.0, 25.0]"
3861,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
3862,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3863,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3864,Dropout,Dropout,1,Veterinary Nursing,"(25.0, 70.0]"
3865,Dropout,Dropout,1,Journalism and Communication,"(19.0, 20.0]"
3866,Dropout,Dropout,1,Nursing,"(19.0, 20.0]"
3867,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
3868,Graduate,Graduate,0,Agronomy,"(16.999, 19.0]"
3869,Dropout,Dropout,1,Veterinary Nursing,"(25.0, 70.0]"
3870,Graduate,Graduate,0,Advertising and Marketing Management,"(20.0, 25.0]"
3871,Graduate,Graduate,0,Management,"(19.0, 20.0]"
3872,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
3873,Dropout,Dropout,1,Communication Design,"(16.999, 19.0]"
3874,Dropout,Dropout,1,Equinculture,"(25.0, 70.0]"
3875,Dropout,Dropout,1,Nursing,"(25.0, 70.0]"
3876,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
3877,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
3878,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3879,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
3880,Graduate,Graduate,0,Journalism and Communication,"(20.0, 25.0]"
3881,Graduate,Graduate,0,Tourism,"(19.0, 20.0]"
3882,Dropout,Dropout,1,Advertising and Marketing Management,"(16.999, 19.0]"
3883,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3884,Graduate,Graduate,0,Nursing,"(25.0, 70.0]"
3885,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3886,Enrolled,Enrolled,0,Tourism,"(19.0, 20.0]"
3887,Enrolled,Enrolled,0,Social Service,"(16.999, 19.0]"
3888,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
3889,Graduate,Graduate,0,Oral Hygiene,"(20.0, 25.0]"
3890,Enrolled,Enrolled,0,Basic Education,"(20.0, 25.0]"
3891,Enrolled,Enrolled,0,Advertising and Marketing Management,"(16.999, 19.0]"
3892,Graduate,Graduate,0,Management,"(16.999, 19.0]"
3893,Dropout,Dropout,1,Veterinary Nursing,"(25.0, 70.0]"
3894,Enrolled,Enrolled,0,Nursing,"(20.0, 25.0]"
3895,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3896,Enrolled,Enrolled,0,Communication Design,"(20.0, 25.0]"
3897,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
3898,Graduate,Graduate,0,Tourism,"(25.0, 70.0]"
3899,Enrolled,Enrolled,0,Management,"(25.0, 70.0]"
3900,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
3901,Enrolled,Enrolled,0,Tourism,"(19.0, 20.0]"
3902,Enrolled,Enrolled,0,Management,"(25.0, 70.0]"
3903,Dropout,Dropout,1,Management,"(25.0, 70.0]"
3904,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
3905,Graduate,Graduate,0,Tourism,"(25.0, 70.0]"
3906,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
3907,Enrolled,Enrolled,0,Social Service,"(20.0, 25.0]"
3908,Graduate,Graduate,0,Social Service,"(25.0, 70.0]"
3909,Dropout,Dropout,1,Informatics Engineering,"(25.0, 70.0]"
3910,Enrolled,Enrolled,0,Journalism and Communication,"(19.0, 20.0]"
3911,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
3912,Graduate,Graduate,0,Tourism,"(19.0, 20.0]"
3913,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
3914,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
3915,Graduate,Graduate,0,Management,"(16.999, 19.0]"
3916,Graduate,Graduate,0,Social Service (evening attendance),"(20.0, 25.0]"
3917,Graduate,Graduate,0,Basic Education,"(16.999, 19.0]"
3918,Enrolled,Enrolled,0,Advertising and Marketing Management,"(19.0, 20.0]"
3919,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
3920,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3921,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3922,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3923,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
3924,Enrolled,Enrolled,0,Animation and Multimedia Design,"(20.0, 25.0]"
3925,Enrolled,Enrolled,0,Management,"(20.0, 25.0]"
3926,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3927,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
3928,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
3929,Enrolled,Enrolled,0,Agronomy,"(20.0, 25.0]"
3930,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3931,Graduate,Graduate,0,Equinculture,"(16.999, 19.0]"
3932,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
3933,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
3934,Dropout,Dropout,1,Advertising and Marketing Management,"(16.999, 19.0]"
3935,Enrolled,Enrolled,0,Tourism,"(16.999, 19.0]"
3936,Dropout,Dropout,1,Equinculture,"(19.0, 20.0]"
3937,Enrolled,Enrolled,0,Tourism,"(20.0, 25.0]"
3938,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3939,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
3940,Enrolled,Enrolled,0,Management,"(25.0, 70.0]"
3941,Dropout,Dropout,1,Basic Education,"(25.0, 70.0]"
3942,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
3943,Dropout,Dropout,1,Management,"(20.0, 25.0]"
3944,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
3945,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
3946,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
3947,Dropout,Dropout,1,Oral Hygiene,"(20.0, 25.0]"
3948,Graduate,Graduate,0,Advertising and Marketing Management,"(25.0, 70.0]"
3949,Graduate,Graduate,0,Management,"(16.999, 19.0]"
3950,Dropout,Dropout,1,Veterinary Nursing,"(20.0, 25.0]"
3951,Dropout,Dropout,1,Management,"(25.0, 70.0]"
3952,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3953,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
3954,Dropout,Dropout,1,Journalism and Communication,"(20.0, 25.0]"
3955,Dropout,Dropout,1,Nursing,"(25.0, 70.0]"
3956,Graduate,Graduate,0,Management,"(16.999, 19.0]"
3957,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
3958,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3959,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
3960,Dropout,Dropout,1,Veterinary Nursing,"(25.0, 70.0]"
3961,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
3962,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
3963,Graduate,Graduate,0,Animation and Multimedia Design,"(19.0, 20.0]"
3964,Dropout,Dropout,1,Social Service,"(16.999, 19.0]"
3965,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
3966,Dropout,Dropout,1,Agronomy,"(20.0, 25.0]"
3967,Enrolled,Enrolled,0,Nursing,"(19.0, 20.0]"
3968,Graduate,Graduate,0,Veterinary Nursing,"(20.0, 25.0]"
3969,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
