,marital_status,application_mode,application_order,course,daytime_evening_attendance,previous_qualification,previous_qualification_grade,nacionality,mother_s_qualification,father_s_qualification,mother_s_occupation,father_s_occupation,admission_grade,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,curricular_units_first_sem_credited,curricular_units_first_sem_enrolled,curricular_units_first_sem_evaluations,curricular_units_first_sem_approved,curricular_units_first_sem_grade,curricular_units_first_sem_without_evaluations,curricular_units_second_sem_credited,curricular_units_second_sem_enrolled,curricular_units_second_sem_evaluations,curricular_units_second_sem_approved,curricular_units_second_sem_grade,curricular_units_second_sem_without_evaluations,unemployment_rate,inflation_rate,gdp,target,target_original,is_dropout,course_name,first_sem_approval_ratio,first_sem_unapproved_units,first_sem_approved_per_evaluation,first_sem_without_eval_ratio,financial_risk_flag,age_quantile_group
3886,1,1,1,9254,1,1,128.0,1,19,19,7,8,120.0,1,0,0,1,0,1,20,0,0,6,6,6,14.5,0,0,6,7,5,15.0,0,12.4,0.5,1.79,Enrolled,Enrolled,0,Tourism,1.0,0,1.0,0.0,0,"(19.0, 20.0]"
3887,1,1,1,9238,1,1,108.0,1,19,38,9,9,107.3,0,1,0,1,0,1,19,0,0,6,12,4,10.4,0,0,6,11,4,10.75,0,12.4,0.5,1.79,Enrolled,Enrolled,0,Social Service,0.6666666666666666,2,0.3333333333333333,0.0,0,"(16.999, 19.0]"
3888,1,17,1,9085,1,1,139.0,1,38,38,5,3,136.2,0,0,0,1,0,0,19,0,0,5,7,5,13.0,1,0,5,7,5,13.33333333,0,7.6,2.6,0.32,Graduate,Graduate,0,Veterinary Nursing,1.0,0,0.7142857142857143,0.2,0,"(16.999, 19.0]"
3889,1,1,2,9556,1,1,130.0,1,1,38,3,8,119.5,1,0,0,1,0,1,21,0,0,7,7,7,12.24285714,0,0,8,8,8,14.125,0,15.5,2.8,-4.06,Graduate,Graduate,0,Oral Hygiene,1.0,0,1.0,0.0,0,"(20.0, 25.0]"
3890,1,18,1,9853,1,1,133.1,1,1,19,141,182,106.0,1,0,1,1,0,0,21,0,0,7,7,7,13.0,0,0,7,8,6,12.5,0,8.9,1.4,3.51,Enrolled,Enrolled,0,Basic Education,1.0,0,1.0,0.0,1,"(20.0, 25.0]"
3891,1,1,4,9670,1,1,130.0,1,1,1,9,9,124.1,1,0,0,1,0,0,18,0,0,6,6,6,14.16666667,0,0,6,7,6,13.42857143,0,8.9,1.4,3.51,Enrolled,Enrolled,0,Advertising and Marketing Management,1.0,0,1.0,0.0,0,"(16.999, 19.0]"
3892,1,1,3,9147,1,1,143.0,1,1,1,5,7,133.2,1,0,0,1,0,1,18,0,0,5,11,4,14.25,0,0,5,7,4,12.5,0,12.7,3.7,-1.7,Graduate,Graduate,0,Management,0.8,1,0.36363636363636365,0.0,0,"(16.999, 19.0]"
3893,4,39,1,9085,1,1,110.0,1,37,37,90,90,110.0,0,0,0,0,0,0,35,0,0,5,14,1,12.0,2,0,5,11,2,10.5,1,9.4,-0.8,-3.12,Dropout,Dropout,1,Veterinary Nursing,0.2,4,0.07142857142857142,0.4,1,"(25.0, 70.0]"
3894,1,1,6,9500,1,1,120.0,41,1,1,9,6,114.8,1,0,0,1,0,0,21,1,0,7,11,4,13.25,0,0,7,9,5,13.82,0,11.1,0.6,2.02,Enrolled,Enrolled,0,Nursing,0.5714285714285714,3,0.36363636363636365,0.0,0,"(20.0, 25.0]"
3895,1,1,1,9500,1,1,140.0,1,38,37,9,7,130.0,1,0,0,1,1,1,18,0,0,7,7,6,13.18333333,0,0,7,7,6,13.18333333,0,7.6,2.6,0.32,Graduate,Graduate,0,Nursing,0.8571428571428571,1,0.8571428571428571,0.0,0,"(16.999, 19.0]"
3896,1,17,5,9070,1,1,125.0,1,19,1,5,5,122.6,1,0,0,1,1,0,22,0,0,6,6,1,11.0,0,0,6,6,0,0.0,0,9.4,-0.8,-3.12,Enrolled,Enrolled,0,Communication Design,0.16666666666666666,5,0.16666666666666666,0.0,0,"(20.0, 25.0]"
3897,1,17,1,9500,1,1,134.0,1,38,1,9,6,133.5,1,0,0,1,1,1,20,0,0,7,8,7,11.9725,0,0,8,8,8,12.65125,0,15.5,2.8,-4.06,Graduate,Graduate,0,Nursing,1.0,0,0.875,0.0,0,"(19.0, 20.0]"
3898,2,39,1,9254,1,1,130.0,1,37,37,4,7,120.0,1,0,0,1,0,0,34,0,0,6,7,5,12.4,0,0,6,8,5,12.8,0,9.4,-0.8,-3.12,Graduate,Graduate,0,Tourism,0.8333333333333334,1,0.7142857142857143,0.0,0,"(25.0, 70.0]"
3899,2,7,1,9147,1,3,120.0,1,37,37,9,9,120.0,0,0,0,1,0,0,33,0,3,8,9,5,12.6,2,2,7,13,5,11.25,0,10.8,1.4,1.74,Enrolled,Enrolled,0,Management,0.625,3,0.5555555555555556,0.25,0,"(25.0, 70.0]"
3900,1,1,3,9500,1,1,142.0,1,37,38,9,9,137.3,1,0,0,1,0,1,22,0,0,7,7,6,13.9,0,0,7,7,6,13.9,0,7.6,2.6,0.32,Graduate,Graduate,0,Nursing,0.8571428571428571,1,0.8571428571428571,0.0,0,"(20.0, 25.0]"
3901,1,17,3,9254,1,1,127.0,1,37,37,9,6,123.5,1,0,0,1,0,1,20,0,0,6,11,4,11.5,0,0,6,12,3,11.0,0,7.6,2.6,0.32,Enrolled,Enrolled,0,Tourism,0.6666666666666666,2,0.36363636363636365,0.0,0,"(19.0, 20.0]"
3902,2,39,1,9147,1,1,140.0,1,37,37,6,10,131.8,0,0,0,1,0,0,35,0,0,5,6,4,14.2,0,0,5,10,4,11.85714286,0,10.8,1.4,1.74,Enrolled,Enrolled,0,Management,0.8,1,0.6666666666666666,0.0,0,"(25.0, 70.0]"
3903,2,39,1,9147,1,1,140.0,1,38,37,4,7,130.0,1,0,0,0,0,0,39,0,0,5,12,3,10.66666667,2,0,5,15,3,10.66666667,0,9.4,-0.8,-3.12,Dropout,Dropout,1,Management,0.6,2,0.25,0.4,1,"(25.0, 70.0]"
3904,1,18,6,9500,1,1,142.0,1,38,37,9,5,128.0,1,0,0,0,0,0,19,0,0,7,14,0,0.0,0,0,8,0,0,0.0,0,11.1,0.6,2.02,Dropout,Dropout,1,Nursing,0.0,7,0.0,0.0,1,"(16.999, 19.0]"
3905,4,39,1,9254,1,1,120.0,1,37,37,9,8,95.0,0,0,0,1,0,1,36,0,0,6,10,6,11.0,0,0,6,14,3,11.33333333,0,10.8,1.4,1.74,Graduate,Graduate,0,Tourism,1.0,0,0.6,0.0,0,"(25.0, 70.0]"
3906,1,1,2,9500,1,1,124.0,1,37,37,9,9,116.0,1,0,0,1,0,1,21,0,0,8,8,7,13.95714286,0,0,8,8,7,13.95714286,0,12.7,3.7,-1.7,Graduate,Graduate,0,Nursing,0.875,1,0.875,0.0,0,"(20.0, 25.0]"
3907,1,1,1,9238,1,1,157.0,1,3,38,1,5,136.7,1,0,0,1,0,0,22,0,0,6,11,4,12.5,1,0,6,13,3,13.66666667,0,9.4,-0.8,-3.12,Enrolled,Enrolled,0,Social Service,0.6666666666666666,2,0.36363636363636365,0.16666666666666666,0,"(20.0, 25.0]"
3908,2,39,1,9238,1,1,126.6,1,38,38,9,7,107.5,0,0,1,1,0,1,42,0,0,6,8,6,13.33333333,0,0,6,7,6,15.28571429,0,11.1,0.6,2.02,Graduate,Graduate,0,Social Service,1.0,0,0.75,0.0,1,"(25.0, 70.0]"
3909,1,39,1,9119,1,1,110.0,1,37,37,90,90,108.4,1,0,0,1,0,0,34,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout,Dropout,1,Informatics Engineering,0.0,5,0.0,0.0,0,"(25.0, 70.0]"
3910,1,17,1,9773,1,1,144.0,1,19,19,4,4,130.7,1,0,0,1,0,0,20,0,0,6,9,6,11.66666667,0,0,6,8,5,11.6,0,7.6,2.6,0.32,Enrolled,Enrolled,0,Journalism and Communication,1.0,0,0.6666666666666666,0.0,0,"(19.0, 20.0]"
3911,2,44,1,8014,0,39,160.0,1,37,19,9,10,155.9,0,0,0,1,0,0,33,0,3,6,7,6,15.71428571,0,2,6,7,6,15.5,0,13.9,-0.3,0.79,Graduate,Graduate,0,Social Service (evening attendance),1.0,0,0.8571428571428571,0.0,0,"(25.0, 70.0]"
3912,1,1,4,9254,1,1,105.0,1,1,19,9,6,106.1,1,0,0,1,0,0,20,0,0,6,8,5,11.0,0,0,6,9,5,11.4,0,13.9,-0.3,0.79,Graduate,Graduate,0,Tourism,0.8333333333333334,1,0.625,0.0,0,"(19.0, 20.0]"
3913,1,1,2,9670,1,1,130.0,1,26,30,0,5,128.6,1,0,1,1,0,0,19,0,0,5,8,4,12.25,0,0,5,7,4,12.75,2,7.6,2.6,0.32,Graduate,Graduate,0,Advertising and Marketing Management,0.8,1,0.5,0.0,1,"(16.999, 19.0]"
3914,2,43,1,9991,0,3,140.0,1,37,19,9,4,140.0,0,0,1,1,0,0,34,0,4,10,25,5,12.2,0,3,9,18,8,12.22222222,0,16.2,0.3,-0.92,Dropout,Dropout,1,Management (evening attendance),0.5,5,0.2,0.0,1,"(25.0, 70.0]"
3915,1,1,1,9147,1,1,138.0,1,37,37,9,6,145.0,1,0,0,1,0,0,18,0,0,5,6,5,13.0,0,0,5,5,5,14.0,0,7.6,2.6,0.32,Graduate,Graduate,0,Management,1.0,0,0.8333333333333334,0.0,0,"(16.999, 19.0]"
3916,1,17,1,8014,0,1,120.0,1,38,37,6,6,113.0,0,0,0,1,0,1,24,0,0,6,11,4,12.0,0,0,6,7,6,13.0,0,10.8,1.4,1.74,Graduate,Graduate,0,Social Service (evening attendance),0.6666666666666666,2,0.36363636363636365,0.0,0,"(20.0, 25.0]"
3917,1,1,1,9853,1,1,135.0,1,19,12,9,7,137.1,1,0,0,1,0,0,18,0,0,6,6,6,13.33333333,0,0,6,7,6,12.33333333,0,7.6,2.6,0.32,Graduate,Graduate,0,Basic Education,1.0,0,1.0,0.0,0,"(16.999, 19.0]"
3918,1,1,1,9670,1,1,119.0,1,37,37,10,6,119.7,1,0,0,1,0,0,20,0,0,5,6,3,13.0,0,0,5,7,3,13.0,1,7.6,2.6,0.32,Enrolled,Enrolled,0,Advertising and Marketing Management,0.6,2,0.5,0.0,0,"(19.0, 20.0]"
3919,1,17,1,9500,1,1,121.0,1,1,1,4,3,120.5,1,0,0,1,0,0,21,0,0,8,8,7,12.91,0,0,8,8,7,12.91,0,10.8,1.4,1.74,Graduate,Graduate,0,Nursing,0.875,1,0.875,0.0,0,"(20.0, 25.0]"
3920,1,1,5,9238,1,1,126.0,1,38,1,9,5,125.7,1,0,0,1,0,1,19,0,0,6,8,6,11.0,0,0,6,13,3,11.0,0,9.4,-0.8,-3.12,Graduate,Graduate,0,Social Service,1.0,0,0.75,0.0,0,"(16.999, 19.0]"
3921,1,17,4,9500,1,1,132.0,1,38,19,5,7,125.5,0,0,0,1,0,1,19,0,0,7,8,6,13.58,0,0,8,8,8,12.93625,0,15.5,2.8,-4.06,Graduate,Graduate,0,Nursing,0.8571428571428571,1,0.75,0.0,0,"(16.999, 19.0]"
3922,1,1,1,9238,1,1,128.0,1,19,19,5,5,124.5,1,0,0,1,0,1,18,0,0,6,10,4,12.4,0,0,6,8,6,12.5,0,12.4,0.5,1.79,Graduate,Graduate,0,Social Service,0.6666666666666666,2,0.4,0.0,0,"(16.999, 19.0]"
3923,4,39,1,8014,0,1,160.0,1,37,37,5,5,126.0,0,0,0,1,0,1,38,0,4,9,13,8,12.88888889,0,2,7,9,7,13.0,0,13.9,-0.3,0.79,Graduate,Graduate,0,Social Service (evening attendance),0.8888888888888888,1,0.6153846153846154,0.0,0,"(25.0, 70.0]"
3924,1,1,1,171,1,1,125.0,1,19,19,5,4,136.2,1,0,1,1,1,0,21,0,6,12,12,11,11.54545455,0,4,11,18,9,11.7,1,8.9,1.4,3.51,Enrolled,Enrolled,0,Animation and Multimedia Design,0.9166666666666666,1,0.9166666666666666,0.0,1,"(20.0, 25.0]"
3925,1,43,1,9147,1,1,127.0,25,1,5,9,10,124.2,1,0,0,1,1,0,23,1,0,5,6,1,10.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Enrolled,Enrolled,0,Management,0.2,4,0.16666666666666666,0.0,0,"(20.0, 25.0]"
3926,1,17,5,9500,1,1,147.0,1,19,1,4,3,138.5,1,0,0,1,0,0,19,0,0,8,8,8,14.34125,0,0,8,8,8,14.34125,0,9.4,-0.8,-3.12,Graduate,Graduate,0,Nursing,1.0,0,1.0,0.0,0,"(16.999, 19.0]"
3927,1,1,2,9773,1,1,130.0,1,38,37,5,3,122.3,1,0,1,0,0,0,18,0,0,6,8,6,14.14285714,0,0,6,6,5,12.0,0,13.9,-0.3,0.79,Dropout,Dropout,1,Journalism and Communication,1.0,0,0.75,0.0,1,"(16.999, 19.0]"
3928,1,1,6,171,1,1,134.0,1,19,37,5,5,126.0,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate,Graduate,0,Animation and Multimedia Design,0.0,0,0.0,0.0,0,"(16.999, 19.0]"
3929,1,39,1,9003,1,1,140.0,1,19,19,9,6,135.4,1,0,0,1,0,0,24,0,0,6,10,5,11.8,0,0,6,13,4,11.25,0,12.4,0.5,1.79,Enrolled,Enrolled,0,Agronomy,0.8333333333333334,1,0.5,0.0,0,"(20.0, 25.0]"
3930,1,1,1,9773,1,1,151.0,2,1,1,5,9,146.5,0,0,0,1,0,1,18,1,0,6,6,6,13.33333333,0,0,6,6,6,14.16666667,0,12.7,3.7,-1.7,Graduate,Graduate,0,Journalism and Communication,1.0,0,1.0,0.0,0,"(16.999, 19.0]"
3931,1,1,1,9130,1,1,132.0,1,3,1,4,9,121.9,1,0,0,1,0,0,18,0,0,6,8,6,14.5,0,0,6,9,6,12.85714286,0,13.9,-0.3,0.79,Graduate,Graduate,0,Equinculture,1.0,0,0.75,0.0,0,"(16.999, 19.0]"
3932,1,7,1,9991,0,40,130.0,1,19,19,7,3,130.0,0,0,0,1,0,0,26,0,5,10,13,8,12.66666667,0,5,10,12,10,13.4,0,11.1,0.6,2.02,Graduate,Graduate,0,Management (evening attendance),0.8,2,0.6153846153846154,0.0,0,"(25.0, 70.0]"
3933,1,1,1,9147,1,1,126.0,1,19,19,9,9,115.2,0,0,1,1,0,0,19,0,0,5,13,1,10.0,0,0,5,8,2,10.0,0,12.4,0.5,1.79,Enrolled,Enrolled,0,Management,0.2,4,0.07692307692307693,0.0,1,"(16.999, 19.0]"
3934,1,18,3,9670,1,1,119.0,1,38,38,9,9,115.2,1,0,0,1,0,1,19,0,0,6,10,0,0.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Dropout,Dropout,1,Advertising and Marketing Management,0.0,6,0.0,0.0,0,"(16.999, 19.0]"
3935,1,1,1,9254,1,1,123.0,1,38,37,5,5,125.1,0,0,0,1,0,0,19,0,0,6,12,4,11.0,0,0,6,6,4,12.5,0,16.2,0.3,-0.92,Enrolled,Enrolled,0,Tourism,0.6666666666666666,2,0.3333333333333333,0.0,0,"(16.999, 19.0]"
3936,1,1,1,9130,1,1,106.0,1,37,37,9,9,108.0,1,0,1,1,0,0,20,0,0,5,10,2,12.0,2,0,5,9,4,11.0,0,9.4,-0.8,-3.12,Dropout,Dropout,1,Equinculture,0.4,3,0.2,0.4,1,"(19.0, 20.0]"
3937,1,1,3,9254,1,1,121.0,1,19,19,9,9,125.9,1,0,0,1,0,0,22,0,0,6,10,4,10.0,0,0,6,12,2,13.5,0,9.4,-0.8,-3.12,Enrolled,Enrolled,0,Tourism,0.6666666666666666,2,0.4,0.0,0,"(20.0, 25.0]"
3938,1,1,2,9500,1,1,138.0,1,19,1,5,5,128.0,1,0,0,1,0,0,19,0,0,7,7,7,14.20857143,0,0,8,9,8,15.12777778,0,11.1,0.6,2.02,Graduate,Graduate,0,Nursing,1.0,0,1.0,0.0,0,"(16.999, 19.0]"
3939,1,1,5,9500,1,1,118.0,1,3,1,5,10,113.5,1,0,0,1,0,0,20,0,0,7,7,7,14.30714286,0,0,8,8,8,15.0125,0,12.4,0.5,1.79,Graduate,Graduate,0,Nursing,1.0,0,1.0,0.0,0,"(19.0, 20.0]"
3940,2,39,1,9147,1,1,120.0,1,37,37,5,5,124.6,0,0,0,1,0,0,36,0,0,5,8,3,11.0,0,0,5,12,4,13.375,0,10.8,1.4,1.74,Enrolled,Enrolled,0,Management,0.6,2,0.375,0.0,0,"(25.0, 70.0]"
3941,1,39,1,9853,1,19,133.1,1,19,4,9,4,116.0,1,0,0,1,0,0,29,0,0,7,14,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout,Dropout,1,Basic Education,0.0,7,0.0,0.0,0,"(25.0, 70.0]"
3942,1,17,3,9238,1,1,141.0,1,3,3,2,2,124.9,1,0,0,1,0,0,19,0,0,6,10,6,12.0,0,0,6,12,4,11.0,0,12.7,3.7,-1.7,Graduate,Graduate,0,Social Service,1.0,0,0.6,0.0,0,"(16.999, 19.0]"
3943,5,39,1,9147,1,1,180.0,1,1,1,4,8,140.5,0,0,1,0,0,0,24,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,13.9,-0.3,0.79,Dropout,Dropout,1,Management,0.0,5,0.0,0.0,1,"(20.0, 25.0]"
3944,5,39,1,9003,1,1,180.0,1,1,1,4,8,179.6,0,0,1,0,0,0,27,0,0,6,6,0,0.0,0,0,6,7,0,0.0,0,8.9,1.4,3.51,Dropout,Dropout,1,Agronomy,0.0,6,0.0,0.0,1,"(25.0, 70.0]"
3945,1,17,1,9773,1,1,115.0,1,37,37,9,8,116.1,1,0,0,1,0,1,18,0,0,6,7,6,13.85714286,0,0,6,7,6,14.28571429,0,13.9,-0.3,0.79,Graduate,Graduate,0,Journalism and Communication,1.0,0,0.8571428571428571,0.0,0,"(16.999, 19.0]"
3946,1,17,2,171,1,1,142.0,1,3,1,2,6,139.4,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Graduate,Graduate,0,Animation and Multimedia Design,0.0,0,0.0,0.0,0,"(16.999, 19.0]"
3947,1,17,4,9556,1,1,135.0,1,38,37,3,7,129.0,1,0,0,1,0,0,21,0,0,7,0,0,0.0,0,0,7,0,0,0.0,0,12.7,3.7,-1.7,Dropout,Dropout,1,Oral Hygiene,0.0,7,0.0,0.0,0,"(20.0, 25.0]"
3948,2,39,1,9670,1,1,150.0,1,37,19,9,4,135.6,0,0,0,1,0,1,43,0,0,6,8,5,11.0,0,0,6,9,5,13.0,0,12.4,0.5,1.79,Graduate,Graduate,0,Advertising and Marketing Management,0.8333333333333334,1,0.625,0.0,0,"(25.0, 70.0]"
3949,1,43,1,9147,1,1,153.0,1,1,19,9,10,147.8,0,0,0,1,0,1,18,0,0,5,9,5,13.2,0,0,5,13,5,14.4,5,16.2,0.3,-0.92,Graduate,Graduate,0,Management,1.0,0,0.5555555555555556,0.0,0,"(16.999, 19.0]"
3950,1,18,1,9085,1,1,153.0,1,37,37,9,9,138.0,1,0,0,1,0,1,21,0,0,6,7,6,13.5,0,0,6,6,3,15.33333333,0,8.9,1.4,3.51,Dropout,Dropout,1,Veterinary Nursing,1.0,0,0.8571428571428571,0.0,0,"(20.0, 25.0]"
3951,1,7,1,9147,1,3,150.0,1,6,27,1,7,150.0,0,0,0,1,0,0,26,0,0,5,5,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,Dropout,1,Management,0.0,5,0.0,0.0,0,"(25.0, 70.0]"
3952,1,1,6,9500,1,1,144.0,1,1,19,9,4,130.8,1,0,0,1,0,1,19,0,0,8,8,7,14.21428571,0,0,8,8,7,14.21428571,0,12.7,3.7,-1.7,Graduate,Graduate,0,Nursing,0.875,1,0.875,0.0,0,"(16.999, 19.0]"
3953,1,1,1,9085,1,1,130.0,1,37,11,90,90,122.6,0,0,0,1,0,0,18,0,0,5,5,5,13.0,0,0,5,5,5,12.4,0,7.6,2.6,0.32,Graduate,Graduate,0,Veterinary Nursing,1.0,0,1.0,0.0,0,"(16.999, 19.0]"
3954,1,1,1,9773,1,1,125.0,1,3,2,2,1,119.1,1,0,0,1,0,0,22,0,0,6,13,2,12.0,0,0,6,14,1,10.0,0,9.4,-0.8,-3.12,Dropout,Dropout,1,Journalism and Communication,0.3333333333333333,4,0.15384615384615385,0.0,0,"(20.0, 25.0]"
3955,1,39,1,9500,1,19,133.1,1,1,19,4,10,111.8,1,0,0,1,0,0,27,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,11.1,0.6,2.02,Dropout,Dropout,1,Nursing,0.0,7,0.0,0.0,0,"(25.0, 70.0]"
3956,1,1,3,9147,1,1,133.0,1,38,19,9,10,125.0,1,0,0,1,0,0,18,0,0,5,6,5,12.8,1,0,5,6,5,12.6,0,9.4,-0.8,-3.12,Graduate,Graduate,0,Management,1.0,0,0.8333333333333334,0.2,0,"(16.999, 19.0]"
3957,1,17,1,9085,1,1,140.0,1,37,38,7,9,129.9,0,0,0,1,0,0,19,0,0,5,11,4,13.6,2,0,5,9,4,12.2,0,9.4,-0.8,-3.12,Graduate,Graduate,0,Veterinary Nursing,0.8,1,0.36363636363636365,0.4,0,"(16.999, 19.0]"
3958,1,17,4,9500,1,1,133.0,1,19,19,3,10,131.1,1,0,0,1,0,0,18,0,0,7,7,7,13.97142857,0,0,8,8,8,15.75,0,13.9,-0.3,0.79,Graduate,Graduate,0,Nursing,1.0,0,1.0,0.0,0,"(16.999, 19.0]"
3959,1,1,1,9085,1,1,154.0,1,38,37,4,4,141.4,0,0,0,1,0,1,19,0,0,6,8,6,15.0,0,0,6,9,6,14.85714286,0,11.1,0.6,2.02,Graduate,Graduate,0,Veterinary Nursing,1.0,0,0.75,0.0,0,"(16.999, 19.0]"
3960,1,39,1,9085,1,1,133.1,1,37,37,9,9,120.0,0,0,0,0,0,0,32,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,Dropout,1,Veterinary Nursing,0.0,6,0.0,0.0,1,"(25.0, 70.0]"
3961,1,42,1,9500,1,1,168.0,1,37,1,9,4,133.4,1,0,0,1,0,0,23,0,20,26,27,26,15.07777778,0,14,17,17,17,15.02352941,0,15.5,2.8,-4.06,Graduate,Graduate,0,Nursing,1.0,0,0.9629629629629629,0.0,0,"(20.0, 25.0]"
3962,1,17,3,9500,1,1,132.0,1,37,37,4,3,127.3,1,0,0,1,0,0,20,0,0,7,7,6,13.38333333,0,0,7,7,6,13.38333333,0,7.6,2.6,0.32,Graduate,Graduate,0,Nursing,0.8571428571428571,1,0.8571428571428571,0.0,0,"(19.0, 20.0]"
3963,1,1,1,171,1,1,133.1,1,19,38,5,5,131.8,1,0,1,1,0,0,20,0,6,12,12,12,13.25,0,4,11,16,10,13.09090909,0,8.9,1.4,3.51,Graduate,Graduate,0,Animation and Multimedia Design,1.0,0,1.0,0.0,1,"(19.0, 20.0]"
3964,1,17,1,9238,1,1,120.0,1,19,19,4,5,114.8,1,0,1,0,0,0,19,0,0,6,10,5,11.71428571,0,0,6,13,2,10.66666667,0,16.2,0.3,-0.92,Dropout,Dropout,1,Social Service,0.8333333333333334,1,0.5,0.0,1,"(16.999, 19.0]"
3965,1,1,3,9500,1,1,150.0,1,19,19,5,5,132.8,1,0,0,1,0,1,18,0,0,8,8,8,13.01125,0,0,8,8,8,13.01125,0,9.4,-0.8,-3.12,Graduate,Graduate,0,Nursing,1.0,0,1.0,0.0,0,"(16.999, 19.0]"
3966,1,44,1,9003,1,39,140.0,1,19,19,9,4,140.0,0,0,0,1,0,0,21,0,0,6,12,3,10.66666667,2,0,6,12,4,12.0,0,15.5,2.8,-4.06,Dropout,Dropout,1,Agronomy,0.5,3,0.25,0.3333333333333333,0,"(20.0, 25.0]"
3967,1,1,1,9500,1,1,103.0,1,1,19,9,9,108.3,0,0,0,1,0,1,20,0,0,7,14,0,0.0,0,0,7,15,0,0.0,0,11.1,0.6,2.02,Enrolled,Enrolled,0,Nursing,0.0,7,0.0,0.0,0,"(19.0, 20.0]"
3968,1,44,1,9085,1,39,150.0,1,3,19,2,4,150.0,1,0,0,1,0,0,22,0,1,6,9,6,13.0,0,1,6,18,3,12.66666667,0,12.4,0.5,1.79,Graduate,Graduate,0,Veterinary Nursing,1.0,0,0.6666666666666666,0.0,0,"(20.0, 25.0]"
3969,1,44,1,9991,0,39,160.0,1,37,37,9,9,160.0,0,0,0,1,0,0,26,0,0,5,5,5,12.0,0,0,5,7,5,11.4,0,12.7,3.7,-1.7,Graduate,Graduate,0,Management (evening attendance),1.0,0,1.0,0.0,0,"(25.0, 70.0]"
3970,1,1,1,9070,1,1,131.0,1,37,37,3,3,131.7,1,0,0,1,0,0,20,0,0,6,6,6,12.16666667,0,0,6,7,5,13.8,0,12.7,3.7,-1.7,Graduate,Graduate,0,Communication Design,1.0,0,1.0,0.0,0,"(19.0, 20.0]"
3971,1,1,1,9500,1,1,114.0,1,19,38,5,3,112.6,1,0,0,1,0,0,19,0,0,7,10,6,11.85,0,0,8,10,7,13.65,0,16.2,0.3,-0.92,Graduate,Graduate,0,Nursing,0.8571428571428571,1,0.6,0.0,0,"(16.999, 19.0]"
3972,1,39,1,9991,0,1,120.0,1,37,37,9,9,111.1,0,0,0,1,0,0,31,0,0,5,8,4,11.0,0,0,5,6,5,11.2,0,7.6,2.6,0.32,Graduate,Graduate,0,Management (evening attendance),0.8,1,0.5,0.0,0,"(25.0, 70.0]"
3973,1,43,3,9500,1,1,140.0,1,1,19,9,7,127.5,1,0,1,1,0,1,20,0,0,7,9,7,12.32777778,0,0,8,10,8,11.736,0,15.5,2.8,-4.06,Graduate,Graduate,0,Nursing,1.0,0,0.7777777777777778,0.0,1,"(19.0, 20.0]"
3974,1,43,1,9085,1,1,130.0,1,19,38,7,7,120.2,1,0,0,1,0,0,20,0,0,5,9,4,12.0,0,0,5,10,5,13.42857143,1,10.8,1.4,1.74,Graduate,Graduate,0,Veterinary Nursing,0.8,1,0.4444444444444444,0.0,0,"(19.0, 20.0]"
3975,1,17,4,9500,1,1,121.0,1,37,37,5,5,118.9,1,0,0,1,0,0,21,0,0,7,7,7,14.42857143,0,0,8,9,8,14.51111111,0,16.2,0.3,-0.92,Graduate,Graduate,0,Nursing,1.0,0,1.0,0.0,0,"(20.0, 25.0]"
3976,1,1,4,9500,1,1,130.0,1,19,19,9,7,119.9,1,0,0,1,0,0,18,0,0,7,7,7,13.78,0,0,8,8,8,12.6125,0,12.4,0.5,1.79,Graduate,Graduate,0,Nursing,1.0,0,1.0,0.0,0,"(16.999, 19.0]"
3977,1,17,2,9500,1,1,141.0,1,37,1,9,4,127.3,1,0,0,1,0,1,19,0,0,7,7,6,13.8,0,0,7,7,6,13.8,0,7.6,2.6,0.32,Graduate,Graduate,0,Nursing,0.8571428571428571,1,0.8571428571428571,0.0,0,"(16.999, 19.0]"
3978,1,1,1,9853,1,1,131.0,1,19,19,3,7,127.9,1,0,0,1,0,1,18,0,0,7,7,7,14.85714286,0,0,7,7,7,15.14285714,0,13.9,-0.3,0.79,Graduate,Graduate,0,Basic Education,1.0,0,1.0,0.0,0,"(16.999, 19.0]"
3979,4,39,1,9773,1,38,133.1,1,19,19,7,9,133.0,0,0,0,1,0,0,40,0,0,6,8,5,13.0,0,0,6,7,5,12.6,0,16.2,0.3,-0.92,Enrolled,Enrolled,0,Journalism and Communication,0.8333333333333334,1,0.625,0.0,0,"(25.0, 70.0]"
